"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","spliceosomal tri-snRNP complex assembly","GO:0000244","1","0","1196","809","3","21026",
"GO:BP","sensory perception","GO:0007600","1","0","966","809","24","21026",
"GO:BP","sensory perception of chemical stimulus","GO:0007606","1","0","501","809","1","21026",
"GO:BP","biological_process","GO:0008150","1","0","21026","809","809","21026",
"GO:BP","regulatory ncRNA-mediated gene silencing","GO:0031047","1","0","680","809","7","21026",
"GO:BP","post-transcriptional regulation of gene expression","GO:0010608","1","0","1088","809","27","21026",
"GO:BP","detection of chemical stimulus involved in sensory perception","GO:0050907","1","0","444","809","1","21026",
"GO:BP","protein-containing complex organization","GO:0043933","1","0","3434","809","84","21026",
"GO:BP","SRP-dependent cotranslational protein targeting to membrane","GO:0006614","1","0","232","809","3","21026",
"GO:BP","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","GO:0006617","1","0","219","809","2","21026",
"GO:BP","mRNA splicing, via spliceosome","GO:0000398","1","0","1691","809","12","21026",
"GO:BP","macromolecule metabolic process","GO:0043170","1","0","12048","809","408","21026",
"GO:BP","formation of quadruple SL/U4/U5/U6 snRNP","GO:0000353","1","0","1126","809","1","21026",
"GO:BP","protein-containing complex assembly","GO:0065003","1","0","3238","809","79","21026",
"GO:BP","miRNA-mediated post-transcriptional gene silencing","GO:0035195","1","0","603","809","3","21026",
"GO:BP","RNA transport","GO:0050658","1","0","160","809","1","21026",
"GO:BP","nucleic acid biosynthetic process","GO:0141187","1","0","6782","809","183","21026",
"GO:BP","regulatory ncRNA-mediated post-transcriptional gene silencing","GO:0035194","1","0","617","809","3","21026",
"GO:BP","ribonucleoprotein complex biogenesis","GO:0022613","1","0","1849","809","17","21026",
"REAC","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","REAC:R-HSA-381426","0.00566876846835883","2.2465112806995537","124","511","19","11004",
"REAC","Defective B3GAT3 causes JDSSDHD","REAC:R-HSA-3560801","0.01418604915672727","1.848138539591223","20","511","7","11004",
"REAC","Post-translational protein phosphorylation","REAC:R-HSA-8957275","0.014770831164100344","1.830595065972672","107","511","16","11004",
"REAC","A tetrasaccharide linker sequence is required for GAG synthesis","REAC:R-HSA-1971475","0.04719650369225274","1.3260901726244434","26","511","7","11004",
"REAC","Defective B3GALT6 causes EDSP2 and SEMDJL1","REAC:R-HSA-4420332","0.05001684975288987","1.3008836652248839","20","511","6","11004",
"REAC","Defective B4GALT7 causes EDS, progeroid type","REAC:R-HSA-3560783","0.05001684975288987","1.3008836652248839","20","511","6","11004",
"REAC","Chondroitin sulfate/dermatan sulfate metabolism","REAC:R-HSA-1793185","0.07236701732801548","1.1404593268444247","49","511","9","11004",
"REAC","Cell junction organization","REAC:R-HSA-446728","0.09156989141563152","1.0382473008030615","114","511","14","11004",
"REAC","Neutrophil degranulation","REAC:R-HSA-6798695","0.09156989141563152","1.0382473008030615","476","511","38","11004",
"REAC","Smooth Muscle Contraction","REAC:R-HSA-445355","0.09156989141563152","1.0382473008030615","43","511","8","11004",
"REAC","HS-GAG degradation","REAC:R-HSA-2024096","0.09156989141563152","1.0382473008030615","24","511","6","11004",
"REAC","Platelet degranulation ","REAC:R-HSA-114608","0.09156989141563152","1.0382473008030615","126","511","15","11004",
"REAC","Heparan sulfate/heparin (HS-GAG) metabolism","REAC:R-HSA-1638091","0.11397817158523103","0.9431783141705223","57","511","9","11004",
"REAC","Response to elevated platelet cytosolic Ca2+","REAC:R-HSA-76005","0.11397817158523103","0.9431783141705223","131","511","15","11004",
"REAC","Cell-Cell communication","REAC:R-HSA-1500931","0.13829963912548812","0.8591789531228922","150","511","16","11004",
"REAC","Release of apoptotic factors from the mitochondria","REAC:R-HSA-111457","0.13829963912548812","0.8591789531228922","6","511","3","11004",
"REAC","Organic anion transporters","REAC:R-HSA-428643","0.13829963912548812","0.8591789531228922","12","511","4","11004",
"REAC","Aerobic respiration and respiratory electron transport","REAC:R-HSA-1428517","0.13829963912548812","0.8591789531228922","209","511","20","11004",
"REAC","Respiratory electron transport","REAC:R-HSA-611105","0.1478960271319361","0.8300434921143418","112","511","13","11004",
"REAC","Diseases associated with glycosaminoglycan metabolism","REAC:R-HSA-3560782","0.17646745404345843","0.7533353799796846","41","511","7","11004",
"REAC","Defective EXT2 causes exostoses 2","REAC:R-HSA-3656237","0.2001344590641983","0.6986781282903629","14","511","4","11004",
"REAC","Defective EXT1 causes exostoses 1, TRPS2 and CHDS","REAC:R-HSA-3656253","0.2001344590641983","0.6986781282903629","14","511","4","11004",
"REAC","Metabolism of lipids","REAC:R-HSA-556833","0.20015124288612188","0.6986417086969804","747","511","51","11004",
"REAC","Metabolism","REAC:R-HSA-1430728","0.20015124288612188","0.6986417086969804","2100","511","122","11004",
"REAC","Platelet activation, signaling and aggregation","REAC:R-HSA-76002","0.2549651661666424","0.5935191496640121","259","511","22","11004",
"REAC","Degradation of the extracellular matrix","REAC:R-HSA-1474228","0.29374200835977593","0.5320339401158263","140","511","14","11004",
"REAC","STAT6-mediated induction of chemokines","REAC:R-HSA-3249367","0.30138752740510943","0.520874724454095","3","511","2","11004",
"REAC","Fatty acid metabolism","REAC:R-HSA-8978868","0.30138752740510943","0.520874724454095","172","511","16","11004",
"REAC","PTK6 Down-Regulation","REAC:R-HSA-8849472","0.30138752740510943","0.520874724454095","3","511","2","11004",
"REAC","AKT phosphorylates targets in the nucleus","REAC:R-HSA-198693","0.3138615307561157","0.5032619114556347","9","511","3","11004",
"REAC","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","REAC:R-HSA-6804114","0.35194159066941627","0.4535294074162688","18","511","4","11004",
"REAC","Innate Immune System","REAC:R-HSA-168249","0.35194159066941627","0.4535294074162688","1100","511","68","11004",
"REAC","NFE2L2 regulating anti-oxidant/detoxification enzymes","REAC:R-HSA-9818027","0.35194159066941627","0.4535294074162688","18","511","4","11004",
"REAC","Acyl chain remodelling of PE","REAC:R-HSA-1482839","0.393915058131303","0.404597417164111","29","511","5","11004",
"REAC","Apoptotic factor-mediated response","REAC:R-HSA-111471","0.393915058131303","0.404597417164111","19","511","4","11004",
"REAC","Attachment and Entry","REAC:R-HSA-9694614","0.393915058131303","0.404597417164111","19","511","4","11004",
"REAC","Signaling by MAP2K mutants","REAC:R-HSA-9652169","0.410847006561045","0.38631987295652775","4","511","2","11004",
"REAC","Tight junction interactions","REAC:R-HSA-420029","0.410847006561045","0.38631987295652775","30","511","5","11004",
"REAC","Type I hemidesmosome assembly","REAC:R-HSA-446107","0.410847006561045","0.38631987295652775","11","511","3","11004",
"REAC","Vitamin B5 (pantothenate) metabolism","REAC:R-HSA-199220","0.410847006561045","0.38631987295652775","20","511","4","11004",
"REAC","TFAP2 (AP-2) family regulates transcription of other transcription factors","REAC:R-HSA-8866906","0.410847006561045","0.38631987295652775","4","511","2","11004",
"REAC","Extracellular matrix organization","REAC:R-HSA-1474244","0.410847006561045","0.38631987295652775","298","511","23","11004",
"REAC","Glycosaminoglycan metabolism","REAC:R-HSA-1630316","0.4287364383388352","0.36780960420342335","125","511","12","11004",
"REAC","Eicosanoids","REAC:R-HSA-211979","0.4728901112450871","0.32523976755910206","12","511","3","11004",
"REAC","Miscellaneous substrates","REAC:R-HSA-211958","0.4728901112450871","0.32523976755910206","12","511","3","11004",
"REAC","Glycerophospholipid biosynthesis","REAC:R-HSA-1483206","0.4728901112450871","0.32523976755910206","128","511","12","11004",
"REAC","Complex I biogenesis","REAC:R-HSA-6799198","0.4728901112450871","0.32523976755910206","57","511","7","11004",
"REAC","Diseases of carbohydrate metabolism","REAC:R-HSA-5663084","0.4796364255229645","0.31908784224768","33","511","5","11004",
"REAC","Acyl chain remodelling of PS","REAC:R-HSA-1482801","0.4796364255229645","0.31908784224768","22","511","4","11004",
"REAC","Activation of Matrix Metalloproteinases","REAC:R-HSA-1592389","0.4796364255229645","0.31908784224768","33","511","5","11004",
"REAC","Cell-cell junction organization","REAC:R-HSA-421270","0.5235683184586604","0.28102664083568457","87","511","9","11004",
"REAC","Synthesis of GDP-mannose","REAC:R-HSA-446205","0.5235683184586604","0.28102664083568457","5","511","2","11004",
"REAC","Respiratory syncytial virus (RSV) attachment and entry","REAC:R-HSA-9820960","0.5281461509057512","0.27724588097208763","23","511","4","11004",
"REAC","SLC-mediated transmembrane transport","REAC:R-HSA-425407","0.5708957055599713","0.24344322386776457","248","511","19","11004",
"REAC","Proton-coupled monocarboxylate transport","REAC:R-HSA-433692","0.5999035164794866","0.22191859233298883","6","511","2","11004",
"REAC","Triglyceride biosynthesis","REAC:R-HSA-75109","0.5999035164794866","0.22191859233298883","14","511","3","11004",
"REAC","FGFR2 alternative splicing","REAC:R-HSA-6803529","0.5999035164794866","0.22191859233298883","25","511","4","11004",
"REAC","Metal sequestration by antimicrobial proteins","REAC:R-HSA-6799990","0.5999035164794866","0.22191859233298883","6","511","2","11004",
"REAC","Early SARS-CoV-2 Infection Events","REAC:R-HSA-9772572","0.5999035164794866","0.22191859233298883","37","511","5","11004",
"REAC","Fatty acyl-CoA biosynthesis","REAC:R-HSA-75105","0.5999035164794866","0.22191859233298883","37","511","5","11004",
"REAC","Negative feedback regulation of MAPK pathway","REAC:R-HSA-5674499","0.5999035164794866","0.22191859233298883","6","511","2","11004",
"REAC","CS/DS degradation","REAC:R-HSA-2024101","0.5999035164794866","0.22191859233298883","14","511","3","11004",
"REAC","RAS signaling downstream of NF1 loss-of-function variants","REAC:R-HSA-6802953","0.5999035164794866","0.22191859233298883","6","511","2","11004",
"REAC","Constitutive Signaling by AKT1 E17K in Cancer","REAC:R-HSA-5674400","0.5999035164794866","0.22191859233298883","25","511","4","11004",
"REAC","SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion","REAC:R-HSA-399955","0.5999035164794866","0.22191859233298883","14","511","3","11004",
"REAC","Semaphorin interactions","REAC:R-HSA-373755","0.5999035164794866","0.22191859233298883","64","511","7","11004",
"REAC","SUMOylation of DNA methylation proteins","REAC:R-HSA-4655427","0.6097337330199676","0.21485977732649564","15","511","3","11004",
"REAC","Fatty acids","REAC:R-HSA-211935","0.6097337330199676","0.21485977732649564","15","511","3","11004",
"REAC","Regulation of PTEN gene transcription","REAC:R-HSA-8943724","0.6352797433969561","0.19703499240781847","59","511","6","11004",
"REAC","Paradoxical activation of RAF signaling by kinase inactive BRAF","REAC:R-HSA-6802955","0.6352797433969561","0.19703499240781847","45","511","5","11004",
"REAC","PIWI-interacting RNA (piRNA) biogenesis","REAC:R-HSA-5601884","0.6352797433969561","0.19703499240781847","28","511","4","11004",
"REAC","Mtb iron assimilation by chelation","REAC:R-HSA-1222449","0.6352797433969561","0.19703499240781847","1","511","1","11004",
"REAC","Negative regulation of MAPK pathway","REAC:R-HSA-5675221","0.6352797433969561","0.19703499240781847","42","511","5","11004",
"REAC","Other semaphorin interactions","REAC:R-HSA-416700","0.6352797433969561","0.19703499240781847","19","511","3","11004",
"REAC","Pyroptosis","REAC:R-HSA-5620971","0.6352797433969561","0.19703499240781847","27","511","4","11004",
"REAC","Regulated Necrosis","REAC:R-HSA-5218859","0.6352797433969561","0.19703499240781847","58","511","6","11004",
"REAC","Pausing and recovery of Tat-mediated HIV elongation","REAC:R-HSA-167238","0.6352797433969561","0.19703499240781847","30","511","4","11004",
"REAC","NR1H2 & NR1H3 regulate gene expression linked to lipogenesis","REAC:R-HSA-9029558","0.6352797433969561","0.19703499240781847","8","511","2","11004",
"REAC","Arachidonate metabolism","REAC:R-HSA-2142753","0.6352797433969561","0.19703499240781847","59","511","6","11004",
"REAC","TP53 Regulates Transcription of Cell Death Genes","REAC:R-HSA-5633008","0.6352797433969561","0.19703499240781847","44","511","5","11004",
"REAC","Alanine metabolism","REAC:R-HSA-8964540","0.6352797433969561","0.19703499240781847","1","511","1","11004",
"REAC","Essential pentosuria","REAC:R-HSA-5662853","0.6352797433969561","0.19703499240781847","1","511","1","11004",
"REAC","Extra-nuclear estrogen signaling","REAC:R-HSA-9009391","0.6352797433969561","0.19703499240781847","72","511","7","11004",
