"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","neuroblast division","GO:0055057","0.1045416050544465","0.9807108363509703","15","514","3","21026",
"GO:BP","negative regulation of lymphocyte migration","GO:2000402","0.1045416050544465","0.9807108363509703","15","514","3","21026",
"GO:BP","synaptic signaling","GO:0099536","0.1045416050544465","0.9807108363509703","807","514","32","21026",
"GO:BP","osteoblast differentiation","GO:0001649","0.1045416050544465","0.9807108363509703","234","514","13","21026",
"GO:BP","meiotic spindle assembly","GO:0090306","0.1045416050544465","0.9807108363509703","15","514","3","21026",
"GO:BP","regulation of secretion","GO:0051046","0.1045416050544465","0.9807108363509703","617","514","26","21026",
"GO:BP","positive regulation of innate immune response","GO:0045089","0.1045416050544465","0.9807108363509703","374","514","18","21026",
"GO:BP","chemical synaptic transmission","GO:0007268","0.1045416050544465","0.9807108363509703","775","514","31","21026",
"GO:BP","cellular response to tumor necrosis factor","GO:0071356","0.1045416050544465","0.9807108363509703","208","514","12","21026",
"GO:BP","positive regulation of vascular endothelial growth factor receptor signaling pathway","GO:0030949","0.1045416050544465","0.9807108363509703","15","514","3","21026",
"GO:BP","establishment of protein localization to vacuole","GO:0072666","0.10591495386934746","0.9750427186039765","66","514","6","21026",
"GO:BP","chromosome organization involved in meiotic cell cycle","GO:0070192","0.10591495386934746","0.9750427186039765","66","514","6","21026",
"GO:BP","muscle cell differentiation","GO:0042692","0.10591495386934746","0.9750427186039765","405","514","19","21026",
"GO:BP","regulation of hormone levels","GO:0010817","0.10591495386934746","0.9750427186039765","556","514","24","21026",
"GO:BP","intracellular magnesium ion homeostasis","GO:0010961","0.10870915678117249","0.9637338729141995","5","514","2","21026",
"GO:BP","acinar cell differentiation","GO:0090425","0.10870915678117249","0.9637338729141995","5","514","2","21026",
"GO:BP","NMDA glutamate receptor clustering","GO:0097114","0.10870915678117249","0.9637338729141995","5","514","2","21026",
"GO:BP","psychomotor behavior","GO:0036343","0.10870915678117249","0.9637338729141995","5","514","2","21026",
"GO:BP","axon development","GO:0061564","0.10977301172514146","0.9595044203553861","528","514","23","21026",
"GO:BP","cell cycle process","GO:0022402","0.11048291902026103","0.9567048599757239","1280","514","46","21026",
"GO:BP","homologous chromosome segregation","GO:0045143","0.11082268398156277","0.9553713360000907","67","514","6","21026",
"GO:BP","regulation of vasoconstriction","GO:0019229","0.11082268398156277","0.9553713360000907","67","514","6","21026",
"GO:BP","inner ear morphogenesis","GO:0042472","0.1115650962593718","0.9524716555141641","111","514","8","21026",
"GO:BP","regulation of organ growth","GO:0046620","0.11273809339089096","0.9479293141744871","89","514","7","21026",
"GO:BP","genitalia development","GO:0048806","0.11273809339089096","0.9479293141744871","48","514","5","21026",
"GO:BP","response to retinoic acid","GO:0032526","0.11273809339089096","0.9479293141744871","112","514","8","21026",
"GO:BP","monoatomic ion transmembrane transport","GO:0034220","0.11273809339089096","0.9479293141744871","1048","514","39","21026",
"GO:BP","epithelial tube formation","GO:0072175","0.11273809339089096","0.9479293141744871","136","514","9","21026",
"GO:BP","positive regulation of protein serine/threonine kinase activity","GO:0071902","0.11273809339089096","0.9479293141744871","136","514","9","21026",
"GO:BP","protein targeting to vacuole","GO:0006623","0.11273809339089096","0.9479293141744871","48","514","5","21026",
"GO:BP","leukocyte adhesion to vascular endothelial cell","GO:0061756","0.11273809339089096","0.9479293141744871","48","514","5","21026",
"GO:BP","protein localization to synapse","GO:0035418","0.11273809339089096","0.9479293141744871","89","514","7","21026",
"GO:BP","regulation of response to external stimulus","GO:0032101","0.11273809339089096","0.9479293141744871","1082","514","40","21026",
"GO:BP","regulation of telomere maintenance","GO:0032204","0.11273809339089096","0.9479293141744871","112","514","8","21026",
"GO:BP","spindle assembly","GO:0051225","0.11273809339089096","0.9479293141744871","136","514","9","21026",
"GO:BP","regulation of protein modification process","GO:0031399","0.11273809339089096","0.9479293141744871","1049","514","39","21026",
"GO:BP","sex differentiation","GO:0007548","0.11273809339089096","0.9479293141744871","294","514","15","21026",
"GO:BP","regulation of smoothened signaling pathway","GO:0008589","0.11273809339089096","0.9479293141744871","89","514","7","21026",
"GO:BP","regulation of cell communication","GO:0010646","0.11295040188454178","0.9471122194941418","3486","514","107","21026",
"GO:BP","developmental growth involved in morphogenesis","GO:0060560","0.11345918080293788","0.945160356449512","240","514","13","21026",
"GO:BP","synaptic vesicle clustering","GO:0097091","0.11359655912877696","0.9446348233258541","16","514","3","21026",
"GO:BP","cytoskeleton organization","GO:0007010","0.11362344438514418","0.9445320496408021","1529","514","53","21026",
"GO:BP","regulation of developmental process","GO:0050793","0.11534991873004265","0.9379827071256052","2457","514","79","21026",
"GO:BP","regulation of vascular endothelial growth factor receptor signaling pathway","GO:0030947","0.11541394613817937","0.9377417096819736","31","514","4","21026",
"GO:BP","negative regulation of epithelial cell proliferation","GO:0050680","0.11542825372473893","0.9376878745867976","137","514","9","21026",
"GO:BP","exocrine system development","GO:0035272","0.11738981532798688","0.9303695805903172","49","514","5","21026",
"GO:BP","cardiac septum morphogenesis","GO:0060411","0.11760849444179046","0.9295613095866799","69","514","6","21026",
"GO:BP","central nervous system neuron differentiation","GO:0021953","0.11855718760110731","0.926072111522363","215","514","12","21026",
"GO:BP","cellular component assembly involved in morphogenesis","GO:0010927","0.1189798145613307","0.924526712289971","138","514","9","21026",
"GO:BP","cellular anatomical entity morphogenesis","GO:0032989","0.1189798145613307","0.924526712289971","138","514","9","21026",
"GO:BP","phosphatidylinositol 3-kinase/protein kinase B signal transduction","GO:0043491","0.12161443340171785","0.9150148792184025","299","514","15","21026",
"GO:BP","interferon-alpha production","GO:0032607","0.1216915244651315","0.9147396683287184","32","514","4","21026",
"GO:BP","cognition","GO:0050890","0.1216915244651315","0.9147396683287184","328","514","16","21026",
"GO:BP","protein deacylation","GO:0035601","0.1216915244651315","0.9147396683287184","50","514","5","21026",
"GO:BP","regulation of MAP kinase activity","GO:0043405","0.1216915244651315","0.9147396683287184","115","514","8","21026",
"GO:BP","regulation of response to stimulus","GO:0048583","0.1216915244651315","0.9147396683287184","3993","514","120","21026",
"GO:BP","protein phosphorylation","GO:0006468","0.1216915244651315","0.9147396683287184","1227","514","44","21026",
"GO:BP","negative regulation of mononuclear cell migration","GO:0071676","0.1216915244651315","0.9147396683287184","32","514","4","21026",
"GO:BP","vasculature development","GO:0001944","0.1216915244651315","0.9147396683287184","762","514","30","21026",
"GO:BP","hindbrain development","GO:0030902","0.1216915244651315","0.9147396683287184","164","514","10","21026",
"GO:BP","sperm axoneme assembly","GO:0007288","0.1216915244651315","0.9147396683287184","32","514","4","21026",
"GO:BP","heart contraction","GO:0060047","0.1216915244651315","0.9147396683287184","244","514","13","21026",
"GO:BP","regulation of cellular component organization","GO:0051128","0.1216915244651315","0.9147396683287184","2433","514","78","21026",
"GO:BP","modulation of excitatory postsynaptic potential","GO:0098815","0.1216915244651315","0.9147396683287184","50","514","5","21026",
"GO:BP","regulation of interferon-alpha production","GO:0032647","0.1216915244651315","0.9147396683287184","32","514","4","21026",
"GO:BP","telomere organization","GO:0032200","0.12315931803664183","0.9095327245572716","191","514","11","21026",
"GO:BP","blood vessel morphogenesis","GO:0048514","0.12340518301251387","0.9086665995696834","635","514","26","21026",
"GO:BP","inflammatory response","GO:0006954","0.12340518301251387","0.9086665995696834","862","514","33","21026",
"GO:BP","protein metabolic process","GO:0019538","0.12340518301251387","0.9086665995696834","4721","514","139","21026",
"GO:BP","cellular response to leptin stimulus","GO:0044320","0.12340518301251387","0.9086665995696834","17","514","3","21026",
"GO:BP","regulation of innate immune response","GO:0045088","0.12340518301251387","0.9086665995696834","449","514","20","21026",
"GO:BP","oogenesis","GO:0048477","0.12359695765224098","0.907992219304689","116","514","8","21026",
"GO:BP","system process","GO:0003008","0.12511082712566945","0.9027051047153403","2293","514","74","21026",
"GO:BP","protein folding","GO:0006457","0.12563290943000324","0.900896582639023","219","514","12","21026",
"GO:BP","positive regulation of protein modification process","GO:0031401","0.12563290943000324","0.900896582639023","637","514","26","21026",
"GO:BP","bile acid metabolic process","GO:0008206","0.12605861748997635","0.8994274601785688","51","514","5","21026",
"GO:BP","positive regulation of biosynthetic process","GO:0009891","0.12605861748997635","0.8994274601785688","2696","514","85","21026",
"GO:BP","cellular response to cAMP","GO:0071320","0.12605861748997635","0.8994274601785688","51","514","5","21026",
"GO:BP","mitotic sister chromatid segregation","GO:0000070","0.12755862249170066","0.8942901793591771","193","514","11","21026",
"GO:BP","regulation of signaling","GO:0023051","0.12755862249170066","0.8942901793591771","3478","514","106","21026",
"GO:BP","neuron projection organization","GO:0106027","0.12798546700601726","0.8928393425195202","94","514","7","21026",
"GO:BP","tube development","GO:0035295","0.12798546700601726","0.8928393425195202","1101","514","40","21026",
"GO:BP","regulation of mitochondrial membrane potential","GO:0051881","0.12798546700601726","0.8928393425195202","72","514","6","21026",
"GO:BP","DNA geometric change","GO:0032392","0.12798546700601726","0.8928393425195202","6","514","2","21026",
"GO:BP","semicircular canal morphogenesis","GO:0048752","0.12798546700601726","0.8928393425195202","6","514","2","21026",
"GO:BP","positive regulation of synaptic vesicle endocytosis","GO:1900244","0.12798546700601726","0.8928393425195202","6","514","2","21026",
"GO:BP","ERBB4-ERBB4 signaling pathway","GO:0038138","0.12798546700601726","0.8928393425195202","6","514","2","21026",
"GO:BP","forebrain neuroblast division","GO:0021873","0.12798546700601726","0.8928393425195202","6","514","2","21026",
"GO:BP","tRNA transport","GO:0051031","0.12798546700601726","0.8928393425195202","6","514","2","21026",
"GO:BP","regulation of trans-synaptic signaling","GO:0099177","0.12798546700601726","0.8928393425195202","514","514","22","21026",
"GO:BP","activation of innate immune response","GO:0002218","0.1284620024300749","0.8912253126071896","305","514","15","21026",
"GO:BP","positive regulation of macromolecule biosynthetic process","GO:0010557","0.12850256961554227","0.8910881878292412","2593","514","82","21026",
"GO:BP","monoatomic cation transport","GO:0006812","0.12850256961554227","0.8910881878292412","1069","514","39","21026",
"GO:BP","regulation of epithelial cell proliferation","GO:0050678","0.1298583653786906","0.8865300682080858","364","514","17","21026",
"GO:BP","positive regulation of protein metabolic process","GO:0051247","0.13354498276913107","0.874372423603758","1039","514","38","21026",
"GO:BP","cellular response to gonadotropin stimulus","GO:0071371","0.13354498276913107","0.874372423603758","18","514","3","21026",
"GO:BP","gonadotropin secretion","GO:0032274","0.13354498276913107","0.874372423603758","18","514","3","21026",
"GO:BP","protein localization to cell junction","GO:1902414","0.13354498276913107","0.874372423603758","119","514","8","21026",
"GO:BP","regulation of phospholipase activity","GO:0010517","0.13354498276913107","0.874372423603758","18","514","3","21026",
